date,year,month,day_of_year,system:time_start,system_index,scene_cloud_percent,GCC,NDVI,NDVI_RAW_ORIGINAL,NDVI_WINDOW_DAYS,NDTI,NDPI,FAI,NDCI,KINNERET_2B,KINNERET_3B
2020-05-10,2020,5,131,1.589099457816E12,20200510T081559_20200510T082220_T36SYB,19.763388,0.3420421181682145,-0.224900700755756,-0.17319778296444222,61,-0.06738245040681268,-0.37300160248391184,-0.007430103382158174,0.02851267511897933,1.060039832234873,0.03992982701238958
2020-05-20,2020,5,141,1.589963459592E12,20200520T081609_20200520T082634_T36SYB,0.276084,0.37253217789510173,-0.183684614161956,0.021057556106061963,61,0.042115174251050935,-0.06292625150400784,0.0041497583761071445,0.1353585149612716,1.3226809641951205,0.24760987276633534
2020-05-25,2020,5,146,1.590395465401E12,20200525T081611_20200525T082633_T36SYB,11.5605,0.35788262447442354,-0.179329797404252,-0.10366200345159719,61,0.017375710954736234,-0.3060413141527334,-0.006389699199133,0.09099152866890667,1.2177262038792567,0.1708875972851764
2020-05-30,2020,5,151,1.590827460894E12,20200530T081609_20200530T082208_T36SYB,1.79517,0.351923952740148,-0.161796553983656,-0.18198173829517952,61,0.027961875885706176,-0.4076290892144462,-0.0092939499988762,0.09105365018190759,1.2168397821757406,0.14400365941796506
2020-06-04,2020,6,156,1.59125946578E12,20200604T081611_20200604T083035_T36SYB,11.415626,0.3576687587936245,-0.137091444747192,-0.07015869490332906,61,0.0716632404185862,-0.30051215818112625,-1.8517732652249236E-4,0.13931048092502582,1.3388945808193933,0.22508107547855805
2020-06-09,2020,6,161,1.591691461708E12,20200609T081609_20200609T082354_T36SYB,0.097724,0.347895173151422,-0.11908398903074,-0.2930036331037085,61,0.07770997489118,-0.303839675100646,-0.012955678102176791,0.08320004368980255,1.189610437243978,0.09640461364277463
2020-06-14,2020,6,166,1.592123465636E12,20200614T081611_20200614T082228_T36SYB,0.633356,0.3551153313550189,-0.112161816012479,-0.30730951058393247,61,0.07962609268809709,-0.45147704481221657,-0.013561520997804461,0.08526040314852878,1.2023356981296724,0.11091924236940963
2020-06-19,2020,6,171,1.592555461998E12,20200619T081609_20200619T083045_T36SYB,36.599805,0.3370227344637617,-0.111204501501767,-0.17360072389473005,61,-0.0018733208343407705,-0.2819588508528559,-0.01834296913316669,0.04159010719016479,1.0924765070000715,0.06283191032629645
2020-06-24,2020,6,176,1.592987465114E12,20200624T081611_20200624T082509_T36SYB,2.20601,0.3468373704511272,-0.119455182735796,-0.09375546466738854,61,0.015295481427620092,-0.17483096913587437,-0.011181681472565702,0.07112625002652015,1.16558890108606,0.13292344340414858
2020-06-29,2020,6,181,1.593419461865E12,20200629T081609_20200629T082209_T36SYB,6.705306,0.35470655229068937,-0.109018468059286,0.021402094905141597,61,-0.06392344688183324,-0.4626744287857989,0.009511761821734736,0.10929703787219061,1.2606855598938649,0.2470887794238695
2020-07-04,2020,7,186,1.593851464152E12,20200704T081611_20200704T081759_T36SYB,1.467918,0.37835206230940993,-0.111088152230947,-0.11327339387320849,61,-0.019168160260799965,-0.3580875939053808,-5.559182656810147E-4,0.1860263806196698,1.5107166531015623,0.3912878759991
2020-07-09,2020,7,191,1.594283461339E12,20200709T081609_20200709T083033_T36SYB,13.921995,0.360389513054701,-0.107630727370108,0.035749381324504614,61,-0.05662421851705886,-0.501678775805196,0.00984497587764167,0.1795859053544159,1.4679057782229024,0.40527754098222524
2020-07-14,2020,7,196,1.594715464008E12,20200714T081611_20200714T081911_T36SYB,2.963358,0.38543046602315223,-0.091388023153553,-0.10699326142894508,61,-0.03452075671571807,-0.42733619163209935,0.0019711704532987028,0.21995749024034478,1.6291221382748882,0.47700086861488744
2020-07-19,2020,7,201,1.595147461022E12,20200719T081609_20200719T082722_T36SYB,0.409,0.37457930080530366,-0.092514461423848,0.02876249331197029,61,-0.03016519110325014,-0.35309753689555684,0.011663934998621159,0.22396757465966302,1.633296674680886,0.5522768721564341
2020-07-24,2020,7,206,1.595579464923E12,20200724T081611_20200724T082516_T36SYB,0.719719,0.39375515774097825,-0.101090444695281,-0.2349892934949018,61,-0.04272847704256394,-0.5442972959279233,-0.001844676475733827,0.20714651348266847,1.5767862509376096,0.37697198406060567
2020-07-29,2020,7,211,1.596011462091E12,20200729T081609_20200729T081931_T36SYB,0.803212,0.35788127080529974,-0.11337566530587,0.14388956510392042,61,-0.051750169181082495,-0.16395430204435518,0.026200760751277297,0.12284959713961231,1.2853775500489488,0.2974314199007366
2020-08-03,2020,8,216,1.596443465401E12,20200803T081611_20200803T082535_T36SYB,2.209183,0.4083345380221412,-0.117365950475769,-0.36676415645713006,61,-0.06078117268806236,-0.5145380347128452,-0.004683564260064823,0.19217413262566468,1.5254896968266412,0.3402146294116861
2020-08-08,2020,8,221,1.59687546278E12,20200808T081609_20200808T082811_T36SYB,6.382958,0.3762589003364488,-0.11092738457523,0.049315959502696786,61,-0.06973508185471915,-0.25726840811449864,0.008061107930873947,0.1604229271741999,1.3912349272033482,0.323949368339868
2020-08-13,2020,8,226,1.597307465395E12,20200813T081611_20200813T082427_T36SYB,1.800751,0.42771420623383427,-0.105486531438277,-0.20048562742485496,61,-0.11525713837438405,-0.3947855691330248,-0.0059383440527341165,0.21551966085266644,1.5610582329629197,0.2867632337082029
2020-08-18,2020,8,231,1.597739462998E12,20200818T081609_20200818T082854_T36SYB,0.615678,0.4085982675391661,-0.101508071957827,-0.31229048639317347,61,-0.1048190579315733,-0.5202505233170258,-0.007788357136926629,0.19029318906663162,1.4809381353040292,0.21946611794266707
2020-08-23,2020,8,236,1.598171463446E12,20200823T081611_20200823T082256_T36SYB,1.961136,0.40766360289075376,-0.097668772203116,-0.20228903593002862,61,-0.09017454062206486,-0.5003591698579951,-0.00576020214892109,0.17132073704011574,1.421510038224643,0.23454782042989952
2020-08-28,2020,8,241,1.59860346279E12,20200828T081609_20200828T082254_T36SYB,1.259641,0.39784015837240017,-0.092913170361386,-0.1944275298592577,61,-0.1008381617317377,-0.5188287576049456,-0.0050189609594382635,0.16737065800373147,1.409016611455692,0.22491463115200552
2020-09-02,2020,9,246,1.599035464201E12,20200902T081611_20200902T082252_T36SYB,0.753206,0.39195749864164414,-0.092179306826993,-0.005630946225428654,61,-0.07069517562877094,-0.23919440465361136,0.0021527264566079253,0.15681112239023354,1.374364619253595,0.2848934269084543
2020-09-07,2020,9,251,1.599467462187E12,20200907T081609_20200907T081959_T36SYB,0.114708,0.3803804743677794,-0.085417407225625,0.045230997804375034,61,-0.05428831119944534,-0.09764672041161246,0.0052781176628444535,0.1528320729527371,1.362620201715512,0.28948956743552534
2020-09-12,2020,9,256,1.599899463367E12,20200912T081611_20200912T081817_T36SYB,0.326568,0.40030531484692866,-0.087470886784708,0.04489722228701137,61,-0.0684208373286169,-0.20908471275196125,0.00590067581151646,0.1866198056618914,1.4602308558769646,0.3493418420138626
2020-09-17,2020,9,261,1.600331461092E12,20200917T081609_20200917T082932_T36SYB,0.01712,0.3832530168514025,-0.073532342170057,-0.0368544046431635,61,-0.07012361404269962,-0.2965511597640418,-6.662224713037328E-5,0.15848812700982876,1.377862375430354,0.2701367823469195
2020-09-22,2020,9,266,1.600763464539E12,20200922T081641_20200922T082255_T36SYB,2.746733,0.4100810288632192,-0.054932132251068,-0.025261670910072587,61,-0.09789903553632438,-0.5646099401645401,0.0032671117886721285,0.18552967264138975,1.4568633603943018,0.32208613463660424
2020-09-27,2020,9,271,1.601195462304E12,20200927T081719_20200927T081901_T36SYB,0.001297,0.4377543860107602,-0.042624973729101,-0.025524565370405407,61,-0.1337575423730502,-0.5599849989537617,0.003128723894626656,0.26032009126882366,1.708549804549707,0.42902647289359425
2020-10-02,2020,10,276,1.601627465224E12,20201002T081801_20201002T082254_T36SYB,2.87086,0.4078442238641016,-0.031245137195279,-0.06868160375455075,61,-0.04357092853297391,-0.446429882588623,-7.444621766758884E-4,0.15929744476587787,1.380444033731861,0.24794416933124908
2020-10-07,2020,10,281,1.602059463091E12,20201007T081759_20201007T082035_T36SYB,9.49E-4,0.40989504156331136,-0.032327546284446,-0.15060715572449573,61,-0.03095117269809973,-0.3308440345373213,-0.005783983317469215,0.1712699953254121,1.4204683905167803,0.24308070081518066
2020-10-12,2020,10,286,1.602491465262E12,20201012T081901_20201012T082255_T36SYB,0.326333,0.3868464561171601,-0.036666298839074,-0.025690439332232567,61,-0.03810914961176713,-0.31048860189833904,0.001544143115120137,0.12707489157885066,1.2948356722685435,0.23285436491402597
2020-10-17,2020,10,291,1.60292346321E12,20201017T081839_20201017T082106_T36SYB,4.341843,0.4148033283857195,-0.040267305128281,-0.10813525163424036,61,-0.0822896310262793,-0.6137175357500786,3.4543067379514276E-4,0.17822339147746205,1.4525466718740239,0.3354382641156425
2020-10-22,2020,10,296,1.603355464793E12,20201022T082011_20201022T082255_T36SYB,8.23E-4,0.3926719862589691,-0.035951357935192,0.0031445924290630744,61,-0.0414072121189048,-0.3347104939149801,0.0044348787506783005,0.15659985314334224,1.3755276596476138,0.295754189049703
2020-10-27,2020,10,301,1.60378746269E12,20201027T082009_20201027T082253_T36SYB,1.038776,0.38749473007027163,-0.031941306438667,-0.08375822750889161,61,-0.03913138249787489,-0.47734228321255534,-8.91671388836997E-4,0.14379358458953065,1.3524559277228276,0.26925892713283983
2020-11-01,2020,11,306,1.60421946451E12,20201101T082111_20201101T082254_T36SYB,57.520183,0.3536909503023135,-0.034264124478031,0.08904733385075317,61,-0.008437337696583003,-0.11350089362394018,0.015267649419254598,0.07971688604810051,1.1736188664862524,0.17441858492152817
2020-11-06,2020,11,311,1.604651461507E12,20201106T082129_20201106T082251_T36SYB,19.307345,0.3676611774858351,-0.027594870905222,-0.05685082173608172,61,-0.11308179351195241,-0.527276131000657,0.0016430396543697496,0.11025925418471533,1.2608594180074721,0.22845116712537725
2020-11-11,2020,11,316,1.605083463453E12,20201111T082201_20201111T082254_T36SYB,29.018945,0.36986253044542994,-0.018985487571092,0.024841725209012133,61,-0.039221301478823044,-0.271545712818372,0.007933843377013252,0.09287438590190072,1.2075304436063745,0.1880928402369964
2020-11-16,2020,11,321,1.605515460287E12,20201116T082219_20201116T082836_T36SYB,24.591158,0.3788269254269143,-0.019558003217659,-0.06945399216165166,61,-0.08793738929830641,-0.6431793923790289,9.570499260168606E-4,0.1520555864723548,1.3659790536382643,0.2909373894464696
2020-11-21,2020,11,326,1.605947461693E12,20201121T082241_20201121T082251_T36SYB,31.427486,0.3402385331690788,-0.026124851741543,0.08036473578403498,61,-0.046836263665915236,0.04770430281483778,0.01565310210109167,0.0719343315625039,1.1574555015694405,0.16619533904571926
2020-12-01,2020,12,336,1.606811459129E12,20201201T082311_20201201T082314_T36SYB,0.045434,0.43651217128523806,-0.046286612667788,-0.10899838495138704,61,-0.06219716714594166,-0.48881056488060715,-0.0024407010606721053,0.20752851754310003,1.5304990847180855,0.31249169180290304
2020-12-06,2020,12,341,1.607243457817E12,20201206T082329_20201206T082325_T36SYB,33.699338,0.3763046100457569,-0.057913797958638,0.0391873717104771,61,-0.1327632190242622,-0.5792529238717604,0.010186968974525484,0.15458362160109132,1.3679324446828616,0.31676505893136125
2020-12-11,2020,12,346,1.607675455961E12,20201211T082331_20201211T082333_T36SYB,0.002034,0.44925501802855816,-0.073974404988735,-0.018801568625656694,61,-0.0815004119166632,-0.4197264474113861,0.0015287419159705723,0.23181140010112947,1.6298314018441549,0.3882769099364553
2020-12-21,2020,12,356,1.608539458134E12,20201221T082341_20201221T082343_T36SYB,7.13E-4,0.41506817955004366,-0.106121263844995,-0.17497319034396625,61,-0.033905155853364205,-0.48067201946138594,-0.0068996183270618105,0.1456137610956752,1.343924089647687,0.18558979696967437
2020-12-26,2020,12,361,1.608971456802E12,20201226T082249_20201226T082246_T36SYB,0.120368,0.3841905919242699,-0.126799386341952,-0.09234612853960975,61,-0.018267921330708304,-0.8207725971531821,5.100283478482596E-5,0.18719766880578273,1.464242671723116,0.29027270203340194
2020-12-31,2020,12,366,1.609403459568E12,20201231T082341_20201231T082340_T36SYB,0.165577,0.3845300500860155,-0.142095323402178,-0.2164843618902363,61,0.03009383119356506,-0.5541015966513668,-0.009488784726855432,0.09730405577257029,1.216763624034807,0.12364599515216054
2021-01-05,2021,1,5,1.60983545832E12,20210105T082239_20210105T082248_T36SYB,3.682523,0.37540732504486674,-0.159971937879101,-0.04094974029378159,61,-0.05215455706421868,-0.5539218349200749,0.002561402447522381,0.12366563737785162,1.2830920224488536,0.21667866436990693
2021-01-10,2021,1,10,1.610267460222E12,20210110T082321_20210110T082320_T36SYB,0.001324,0.42879222048804133,-0.185613697921784,-0.3395555210128424,61,-0.05331953870743918,-0.7005919072472526,-0.011640025916338266,0.18741412373999689,1.4655946868009802,0.1907954728102179
2021-01-15,2021,1,15,1.610699459167E12,20210115T082209_20210115T082248_T36SYB,28.272384,0.37480307759409953,-0.204624543507896,-0.1633507459625725,61,-0.07352762036458313,-0.6192496144678235,-0.0064171666903887195,0.13041301387436718,1.3010209574373726,0.1839977730412321
2021-02-09,2021,2,40,1.612859458395E12,20210209T082101_20210209T082248_T36SYB,0.095338,0.3839219967102692,-0.249451601366358,-0.3084452361605375,61,0.05168899235626566,-0.7598526495500421,-0.01166124305018103,0.09809323766282264,1.219032273958091,0.1030013260301281
2021-02-14,2021,2,45,1.613291457747E12,20210214T082009_20210214T082248_T36SYB,1.420914,0.373084090071176,-0.221543435155561,-0.2643168577594637,61,0.01878218959913285,-0.7170312017543947,-0.010426374388786592,0.11024670090300183,1.2504843296974026,0.12372144453607237
2021-02-24,2021,2,55,1.614155457834E12,20210224T081829_20210224T082246_T36SYB,0.163918,0.3523340723986453,-0.226242579469605,-0.3186662114833921,61,0.0652680934873223,-0.5807532799206456,-0.014022982365622005,0.08714093807550827,1.1920469675361531,0.09596691869440926
2021-03-06,2021,3,65,1.615019458634E12,20210306T081749_20210306T082838_T36SYB,1.4876,0.3648429051254353,-0.223968094733225,-0.24183062282821347,61,0.017717489717356368,-0.7893528767339939,-0.009356091725749397,0.10111213289198835,1.2268617067638563,0.12133515525005661
2021-03-16,2021,3,75,1.615883458803E12,20210316T081649_20210316T082702_T36SYB,23.436024,0.3407124718328519,-0.228336047061216,0.14971517668079296,61,-0.07140979895114144,-0.13621072089471084,0.030798701216386865,0.05681315525205249,1.121415961154762,0.14239021450572048
2021-03-21,2021,3,80,1.616315458303E12,20210321T081631_20210321T082247_T36SYB,0.020617,0.4117362632161049,-0.218903891246791,-0.3344675231110132,61,0.04644985116748829,-0.38163940579394795,-0.0135724262318415,0.13656408862333866,1.320143629382543,0.10341649900635697
2021-03-31,2021,3,90,1.617179456812E12,20210331T081601_20210331T082248_T36SYB,24.244312,0.3504211626396443,-0.203881707318388,-0.2044778655191383,61,-0.09977933210629915,-0.2793025568657048,-0.005066407400667273,-0.0018514070570299008,0.9989995399371601,0.0010789106094563452
2021-04-15,2021,4,105,1.618475455322E12,20210415T081559_20210415T082651_T36SYB,2.75E-4,0.4026728118081736,-0.21285035446771,-0.36602148659064215,61,0.00803307023614942,-0.3712601087486095,-0.014000537371122557,0.13230137024679842,1.312946080599226,0.09982675807652008
2021-04-20,2021,4,110,1.618907454612E12,20210420T081601_20210420T082246_T36SYB,6.822028,0.4538126857384991,-0.240327201213853,-0.02284305488669709,61,0.035484072868479447,0.18467804215213648,-0.0040209473177776,0.17645424385397565,1.4324888816135537,0.2211774850049015
2021-04-25,2021,4,115,1.619339454202E12,20210425T081559_20210425T082245_T36SYB,4.55E-4,0.37944443602347705,-0.246990719152442,-0.4077907124525071,61,0.039943500448927395,-0.1985544354441,-0.019368630214773523,0.08744366356983253,1.192892526196568,0.05635765773378951
2021-04-30,2021,4,120,1.619771457E12,20210430T081601_20210430T082248_T36SYB,9.415377,0.4336270958942334,-0.274619876636144,-0.00910320130809772,61,0.0952408673132341,0.2222782008421425,-0.0018627542188181085,0.16243269012656034,1.395082392657492,0.2247674797922447
2021-05-05,2021,5,125,1.620203456617E12,20210505T081559_20210505T082751_T36SYB,13.238834,0.376795781577908,-0.30965279161648,-0.13168880139979955,61,0.03736598081592328,-0.10651214130849805,-0.009284108592126061,0.09737767311658989,1.216693668729086,0.1200127900427351
2021-05-10,2021,5,130,1.620635458715E12,20210510T081601_20210510T082250_T36SYB,0.143374,0.3816950995291248,-0.325746179739798,-0.08974653496976759,61,0.07038306623574059,0.01382777461807515,-0.008788791035437775,0.09074876119151613,1.2000835618337082,0.12169538652166914
2021-05-15,2021,5,135,1.621067458563E12,20210515T081559_20210515T082717_T36SYB,0.303304,0.37162743859430997,-0.314850736888986,-0.46748700642001606,61,-0.026216658490200904,-0.6674055199491541,-0.021118926858993182,0.08602360220476914,1.1904127714023818,0.06731729066573407
2021-05-20,2021,5,140,1.621499459824E12,20210520T081601_20210520T082251_T36SYB,0.023885,0.37350632575733983,-0.313555502126624,-0.32030105161813255,61,0.023188307530804753,-0.2433542933536837,-0.021617439234489493,0.05776841716654015,1.1239974121731695,0.051600782767998565
2021-05-25,2021,5,145,1.621931459827E12,20210525T081609_20210525T082251_T36SYB,0.007269,0.3709124837046082,-0.34888997038047,-0.43607348299361365,61,0.02015526271021308,-0.4202171749406333,-0.021249673473412035,0.08576431734483854,1.190473130848581,0.0632898924484995
2021-05-30,2021,5,150,1.622363460307E12,20210530T081601_20210530T082248_T36SYB,0.051629,0.3770997323054559,-0.388996337404899,-0.6768684848340282,61,0.06471904982022264,-0.6139717734712438,-0.025720749016276297,0.058894064835015844,1.1263011604812065,0.02239434580277036
2021-06-04,2021,6,155,1.622795460442E12,20210604T081609_20210604T082921_T36SYB,0.599354,0.358778911913797,-0.416150993892817,-0.6377853063697027,61,0.027730841373772422,-0.6217418983299685,-0.02595736871328641,0.04559370187163294,1.0969569452454737,0.02217289433147051
2021-06-09,2021,6,160,1.623227460158E12,20210609T081601_20210609T082248_T36SYB,0.021705,0.3622128582694694,-0.442856316434411,-0.3684835020707427,61,0.09184787509513294,-0.2252505310461443,-0.02242306606738841,0.05532412465551412,1.11880987074232,0.045725066418620806
2021-06-14,2021,6,165,1.623659460509E12,20210614T081609_20210614T082653_T36SYB,1.642596,0.35534823629925444,-0.477083318713962,-0.0889915979468882,61,-0.00454742438835339,-0.28476475244976107,-0.005110194884043666,0.057830042308412044,1.1233221411683376,0.08994458807197049
2021-06-19,2021,6,170,1.624091459906E12,20210619T081601_20210619T082251_T36SYB,3.427908,0.3632178423177544,-0.485036556699262,-0.2955860177158301,61,0.012224324153714682,-0.45148410599611905,-0.019567539284024375,0.05769690218389135,1.1262850455989202,0.06581605126218847
2021-06-24,2021,6,175,1.624523459944E12,20210624T081609_20210624T082037_T36SYB,0.422756,0.3652687215379252,-0.467394582857232,-0.8161137058726945,61,-0.009835443033620394,-0.8477856480797514,-0.028125369730369266,0.06649873928313729,1.1484991009936991,0.02957888872050329
2021-06-29,2021,6,180,1.624955461255E12,20210629T081611_20210629T082249_T36SYB,0.021025,0.37180654310581956,-0.433869825839942,-0.6852798389061898,61,0.061492859132400025,-0.515766923124412,-0.02652692126355495,0.07116050584289758,1.1612827340026615,0.03805488735838954
2021-07-04,2021,7,185,1.625387460947E12,20210704T081609_20210704T082900_T36SYB,7.554753,0.34988011199085034,-0.415617172810076,-0.19218719155817704,61,0.00614070514311893,-0.3778473170475079,-0.01257901784046329,0.04987757666017135,1.1069830865890178,0.06767321765532157
2021-07-09,2021,7,190,1.625819462314E12,20210709T081611_20210709T082254_T36SYB,0.464544,0.35951301995122587,-0.395269237227771,-0.6064032553532662,61,0.035230837729552524,-0.6636085607003442,-0.025413664218847748,0.06135623469549647,1.1389074878998824,0.05205160557938552
2021-07-14,2021,7,195,1.626251461487E12,20210714T081609_20210714T082615_T36SYB,1.520552,0.3533557477297401,-0.401573628478878,-0.6930847486984772,61,0.036347765796271886,-0.6199143419136294,-0.026134728219452674,0.07322040362625566,1.165276563722168,0.044342456697432836
2021-07-19,2021,7,200,1.626683462808E12,20210719T081611_20210719T082254_T36SYB,0.004675,0.3652637246566969,-0.416046610675939,-0.3806803807342147,61,0.04228493778351806,-0.2891837832651717,-0.021585733374550383,0.06999725249908105,1.1537240027239506,0.0670758772546246
2021-07-24,2021,7,205,1.627115461495E12,20210724T081609_20210724T082126_T36SYB,47.289911,0.3499776618417433,-0.391216667328652,0.0014903483301980619,61,-0.057102575179457646,-0.36080821371572513,0.007573039950895359,0.06623992023783899,1.1426086024697488,0.130332481363239
2021-07-29,2021,7,210,1.627547462806E12,20210729T081611_20210729T082254_T36SYB,0.792691,0.37070815750190333,-0.333366075888882,-0.20664264575153699,61,-0.005911337176918239,-0.3416343843542093,-0.012956894754165438,0.09026829410720442,1.2009702149386294,0.11440669591403502
2021-08-03,2021,8,215,1.627979460901E12,20210803T081609_20210803T082921_T36SYB,0.045763,0.36386788476766435,-0.308569691456002,-0.5931596469721905,61,0.007480637888572957,-0.5054707409497641,-0.025217726575218164,0.08172121652987695,1.1830143743426456,0.058800711157075025
2021-08-08,2021,8,220,1.628411462196E12,20210808T081611_20210808T082250_T36SYB,11.46891,0.35428767637268316,-0.288029305446954,-0.07425985292853311,61,-0.013441044321614592,-0.2496127210729591,-0.007311095832629089,0.0701417533674989,1.153100293465394,0.11969703459682615
2021-08-13,2021,8,225,1.628843459816E12,20210813T081609_20210813T082645_T36SYB,0.37192,0.39421582532953925,-0.244705683087439,-0.5064939541888241,61,-0.05129115800184953,-0.6540630079227102,-0.017791034941095192,0.14350396099671453,1.3437673571996462,0.11864060563794651
2021-08-18,2021,8,230,1.629275461857E12,20210818T081611_20210818T082253_T36SYB,0.282826,0.3905104603980278,-0.226562741833758,-0.24267027830512886,61,-0.04174609282433644,-0.577485730633077,-0.010947988622312364,0.12799205142290593,1.2990066617808815,0.15496046629598
2021-08-23,2021,8,235,1.62970745821E12,20210823T081559_20210823T082104_T36SYB,5.9486,0.3705939327493394,-0.226663113747163,-0.17300612136603527,61,-0.055543914118989096,-0.49862430253811685,-0.008179256032072207,0.103392463305895,1.2333456094766218,0.14518936546581943
2021-08-28,2021,8,240,1.630139461163E12,20210828T081611_20210828T082249_T36SYB,2.82E-4,0.3613905435618104,-0.206581005597486,0.01866584170921519,61,-0.011526107024442804,-0.1574347293813721,0.005759973097714078,0.08878377426907978,1.1952737415670451,0.16893155108070965
2021-09-02,2021,9,245,1.630571456011E12,20210902T081559_20210902T082616_T36SYB,0.595426,0.3725570799763879,-0.167301832614648,-0.32165537761588175,61,-0.010742671970913161,-0.5179120044211774,-0.01438928775289928,0.09957580370814427,1.2231336887295017,0.10051955929910969
2021-09-07,2021,9,250,1.631003459849E12,20210907T081601_20210907T082251_T36SYB,25.833153,0.36873284116553623,-0.146296521147983,0.03563540546752759,61,-0.07485475759618175,-0.30028925880550245,0.017578395838299125,0.09311379297674624,1.2074672315578971,0.1520696341917969
2021-09-12,2021,9,255,1.631435455745E12,20210912T081559_20210912T083000_T36SYB,27.760994,0.3620849895756887,-0.141289915361802,-0.21130303682045526,61,-0.04322631715191318,-0.5522731827598236,-0.01176564171107138,0.07910115041291378,1.1740161335846873,0.10514071307379205
2021-09-17,2021,9,260,1.631867461378E12,20210917T081611_20210917T082253_T36SYB,6.515705,0.3941162962634277,-0.12191821296586,-0.43709650581612897,61,-0.02482192931969564,-0.6486535170104064,-0.017492246870913504,0.10084053611474879,1.2282225039661165,0.09122091184958421
2021-09-22,2021,9,265,1.632299457035E12,20210922T081639_20210922T082914_T36SYB,2.184867,0.36728120406232423,-0.118665426161491,-0.0903300402092298,61,-0.01942596328320112,-0.3790051401425761,-0.003511981999412878,0.08160222690920156,1.1791212198706669,0.13305108601700366
2021-09-27,2021,9,270,1.632731463368E12,20210927T081721_20210927T082254_T36SYB,1.497258,0.3869215856396389,-0.119977509561533,-0.25366898687684225,61,0.0336290264091847,-0.35123290071209023,-0.012510569240212426,0.10355121490022176,1.2375672374816935,0.1335801524142139
2021-09-27,2021,9,270,1.632731463369E12,20210927T081721_20210927T082446_T36SYB,1.068935,0.3545531382096983,-0.119977509561533,0.3322848103454404,61,0.08858631763896135,0.462054231118536,0.08561115941513293,0.1582775316511108,1.548862804153904,0.7349645559985376
2021-10-02,2021,10,275,1.633163459204E12,20211002T081749_20211002T082619_T36SYB,13.425035,0.3309639069526525,-0.119528595945523,-0.02492909997892352,61,0.089249982750803,0.24212698195578847,-0.03320623845002854,0.1060697783527994,1.241114064554088,0.28585114866229666
2021-10-07,2021,10,280,1.633595464564E12,20211007T081831_20211007T082254_T36SYB,0.119781,0.36821856497511446,-0.120883045166041,-0.19893881578308972,61,0.05804423901790022,-0.5627128357283689,-0.008559900352568948,0.07531936236359485,1.1746022854057674,0.1366804654158303
2021-10-17,2021,10,290,1.634459464898E12,20211017T081941_20211017T082254_T36SYB,20.09587,0.378493773416002,-0.135097082247156,-0.15605243931027324,61,0.0029917626641083996,-0.308265313163145,-0.009559102646787592,0.08438223109571834,1.1875107376471796,0.1228561330384553
2021-10-22,2021,10,295,1.634891461058E12,20211022T082009_20211022T082249_T36SYB,2.92359,0.38434296193828665,-0.121462695245455,-0.18783273465346104,61,-0.04672782322274615,-0.527255150313964,-0.0077237480466375505,0.11641196818438755,1.2672419341519394,0.1602495853371122
2021-10-27,2021,10,300,1.635323464409E12,20211027T082041_20211027T082254_T36SYB,0.001875,0.38562017281222716,-0.124872273627236,-0.06201943292511162,61,-0.0413746782185992,-0.4879236458421902,-8.24665296718346E-5,0.14092968696212818,1.3337035962761856,0.23530752339221286
2021-11-06,2021,11,310,1.636187462917E12,20211106T082131_20211106T082252_T36SYB,0.907542,0.3740657911474529,-0.119427678361528,-0.22857432285976986,61,0.036871941220249484,-0.7166022481976043,-0.00984491054563677,0.09999286146203835,1.225815153508511,0.1234174077280879
2021-11-11,2021,11,315,1.63661945902E12,20211111T082059_20211111T082249_T36SYB,0.004874,0.35395110863096996,-0.115247933944376,-0.306610681133803,61,0.042347222472726556,-0.7262383165643664,-0.014454928611459538,0.06315911889714419,1.1374607763241773,0.07284683264199251
2021-11-16,2021,11,320,1.637051460256E12,20211116T082221_20211116T082248_T36SYB,2.29189,0.369801165475096,-0.110129722422406,-0.23355206329713607,61,0.030708217067795016,-0.5062742682097612,-0.013656818561910105,0.06495122023975396,1.1400139430850273,0.08333719862553345
2021-12-01,2021,12,335,1.638347454938E12,20211201T082219_20211201T082244_T36SYB,63.336425,0.32996515679442506,-0.119255619147952,0.27395626242544735,61,-0.01827956989247312,0.10321969696969698,0.06418,0.01510248112189858,1.0306681270536693,0.03379686265106797
2021-12-06,2021,12,340,1.638779458558E12,20211206T082331_20211206T082325_T36SYB,0.55181,0.3763518885585957,-0.100275465033784,-0.257634447459793,61,0.02601037014608246,-0.5426232786775013,-0.013027740637945201,0.08030090472382077,1.177792735925517,0.09469993903771153
2021-12-11,2021,12,345,1.639211453928E12,20211211T082239_20211211T082243_T36SYB,0.004741,0.3452228900614702,-0.077854593415545,-0.06052479935890601,61,0.06754066264408837,-0.2394909908849968,-0.0017333871675577254,0.056127875600099096,1.119151179053282,0.091947100855785
2021-12-26,2021,12,360,1.640507460959E12,20211226T082351_20211226T082345_T36SYB,0.001858,0.3624282304387237,-0.10054778611281,-0.29028166098480446,61,0.06683320193117197,-0.8246177849403487,-0.012847119527990539,0.059465308689965315,1.127296518412696,0.06899865142458339
